Index,Original Name,Latitude,Longitude,Google Maps Link
52,PXL_20251218_095213785.MP.jpg,31.262105555555557,34.803399999999996,"https://www.google.com/maps?q=31.262105555555557,34.803399999999996"
53,PXL_20251218_095228041.MP.jpg,31.262044444444445,34.80345555555555,"https://www.google.com/maps?q=31.262044444444445,34.80345555555555"
54,PXL_20251218_095230011.MP.jpg,31.262044444444445,34.80345555555555,"https://www.google.com/maps?q=31.262044444444445,34.80345555555555"
55,PXL_20251218_095237073.MP.jpg,31.262044444444445,34.80345555555555,"https://www.google.com/maps?q=31.262044444444445,34.80345555555555"
56,PXL_20251218_095239833.MP.jpg,31.262044444444445,34.80345555555555,"https://www.google.com/maps?q=31.262044444444445,34.80345555555555"
57,PXL_20251218_095242516.MP.jpg,31.262044444444445,34.80345555555555,"https://www.google.com/maps?q=31.262044444444445,34.80345555555555"
58,PXL_20251218_095248360.MP.jpg,31.262061111111112,34.80349722222222,"https://www.google.com/maps?q=31.262061111111112,34.80349722222222"
59,PXL_20251218_095254015.MP.jpg,31.262061111111112,34.80349722222222,"https://www.google.com/maps?q=31.262061111111112,34.80349722222222"
60,PXL_20251218_095258692.MP.jpg,31.262061111111112,34.80349722222222,"https://www.google.com/maps?q=31.262061111111112,34.80349722222222"
61,PXL_20251218_095300260.MP.jpg,31.262061111111112,34.80349722222222,"https://www.google.com/maps?q=31.262061111111112,34.80349722222222"
62,PXL_20251218_095318734.MP.jpg,31.261847222222222,34.80343611111111,"https://www.google.com/maps?q=31.261847222222222,34.80343611111111"
